,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
918,2019-06-28,Colombia,Chile,0,0,Copa América,São Paulo,Brazil,True
919,2019-06-28,Venezuela,Argentina,0,2,Copa América,Rio de Janeiro,Brazil,True
920,2019-06-29,Mauritania,Angola,0,0,African Cup of Nations,Suez,Egypt,True
921,2019-06-29,Cameroon,Ghana,0,0,African Cup of Nations,Ismaila,Egypt,True
922,2019-06-29,Benin,Guinea-Bissau,0,0,African Cup of Nations,Ismaila,Egypt,True
923,2019-06-29,Uruguay,Peru,0,0,Copa América,Salvador,Brazil,True
924,2019-06-29,Haiti,Canada,3,2,Gold Cup,Houston,USA,True
925,2019-06-29,Mexico,Costa Rica,1,1,Gold Cup,Houston,USA,True
926,2019-06-30,Egypt,Uganda,2,0,African Cup of Nations,Cairo,Egypt,False
927,2019-06-30,Zimbabwe,DR Congo,0,4,African Cup of Nations,Cairo,Egypt,True
928,2019-06-30,Burundi,Guinea,0,2,African Cup of Nations,Cairo,Egypt,True
929,2019-06-30,Madagascar,Nigeria,2,0,African Cup of Nations,Alexandria,Egypt,True
930,2019-06-30,Jamaica,Panama,1,0,Gold Cup,Philadelphia,USA,True
931,2019-06-30,USA,Curaçao,1,0,Gold Cup,Philadelphia,USA,False
932,2019-07-01,Kenya,Senegal,0,3,African Cup of Nations,Cairo,Egypt,True
933,2019-07-01,Tanzania,Algeria,0,3,African Cup of Nations,Cairo,Egypt,True
934,2019-07-01,Namibia,Ivory Coast,1,4,African Cup of Nations,Cairo,Egypt,True
935,2019-07-01,South Africa,Morocco,0,1,African Cup of Nations,Cairo,Egypt,True
936,2019-07-02,Angola,Mali,0,1,African Cup of Nations,Ismaila,Egypt,True
937,2019-07-02,Mauritania,Tunisia,0,0,African Cup of Nations,Suez,Egypt,True
938,2019-07-02,Benin,Cameroon,0,0,African Cup of Nations,Ismaila,Egypt,True
939,2019-07-02,Guinea-Bissau,Ghana,0,2,African Cup of Nations,Suez,Egypt,True
940,2019-07-02,Brazil,Argentina,2,0,Copa América,Belo Horizonte,Brazil,False
941,2019-07-02,Haiti,Mexico,0,1,Gold Cup,Glendale,USA,True
942,2019-07-03,Chile,Peru,0,3,Copa América,Porto Alegre,Brazil,True
943,2019-07-03,USA,Jamaica,3,1,Gold Cup,Nashville,USA,False
944,2019-07-05,Morocco,Benin,1,1,African Cup of Nations,Cairo,Egypt,True
945,2019-07-05,Uganda,Senegal,0,1,African Cup of Nations,Cairo,Egypt,True
946,2019-07-06,Egypt,South Africa,0,1,African Cup of Nations,Cairo,Egypt,False
947,2019-07-06,Nigeria,Cameroon,3,2,African Cup of Nations,Alexandria,Egypt,True
948,2019-07-06,Argentina,Chile,2,1,Copa América,São Paulo,Brazil,True
949,2019-07-07,Algeria,Guinea,3,0,African Cup of Nations,Cairo,Egypt,True
950,2019-07-07,Madagascar,DR Congo,2,2,African Cup of Nations,Alexandria,Egypt,True
951,2019-07-07,Brazil,Peru,3,1,Copa América,Rio de Janeiro,Brazil,False
952,2019-07-07,USA,Mexico,0,1,Gold Cup,Chicago,USA,False
953,2019-07-07,India,Tajikistan,2,4,Intercontinental Cup,Ahmedabad,India,False
954,2019-07-08,Ghana,Tunisia,1,1,African Cup of Nations,Ismaila,Egypt,True
955,2019-07-08,Mali,Ivory Coast,0,1,African Cup of Nations,Suez,Egypt,True
956,2019-07-08,Samoa,Papua New Guinea,0,6,Pacific Games,Apia,Samoa,False
957,2019-07-08,American Samoa,New Caledonia,0,5,Pacific Games,Apia,Samoa,True
958,2019-07-08,Tahiti,Fiji,1,2,Pacific Games,Apia,Samoa,True
959,2019-07-08,Syria,North Korea,5,2,Intercontinental Cup,Ahmedabad,India,True
960,2019-07-10,Nigeria,South Africa,2,1,African Cup of Nations,Cairo,Egypt,True
961,2019-07-10,Senegal,Benin,1,0,African Cup of Nations,Cairo,Egypt,True
962,2019-07-10,Papua New Guinea,Vanuatu,2,0,Pacific Games,Apia,Samoa,True
963,2019-07-10,American Samoa,Fiji,0,9,Pacific Games,Apia,Samoa,True
964,2019-07-10,Solomon Islands,New Caledonia,0,2,Pacific Games,Apia,Samoa,True
965,2019-07-10,Tajikistan,Syria,2,0,Intercontinental Cup,Ahmedabad,India,True
966,2019-07-11,Ivory Coast,Algeria,1,1,African Cup of Nations,Suez,Egypt,True
967,2019-07-11,Madagascar,Tunisia,0,3,African Cup of Nations,Cairo,Egypt,True
968,2019-07-12,Samoa,Tonga,2,0,Pacific Games,Apia,Samoa,False
969,2019-07-12,Solomon Islands,Tahiti,0,3,Pacific Games,Apia,Samoa,True
970,2019-07-12,New Caledonia,Fiji,1,0,Pacific Games,Apia,Samoa,True
971,2019-07-13,India,North Korea,2,5,Intercontinental Cup,Ahmedabad,India,False
972,2019-07-14,Algeria,Nigeria,2,1,African Cup of Nations,Cairo,Egypt,True
973,2019-07-14,Senegal,Tunisia,1,0,African Cup of Nations,Cairo,Egypt,True
974,2019-07-15,Tonga,Vanuatu,0,14,Pacific Games,Apia,Samoa,True
975,2019-07-15,Solomon Islands,American Samoa,13,0,Pacific Games,Apia,Samoa,True
976,2019-07-15,Tahiti,New Caledonia,0,3,Pacific Games,Apia,Samoa,True
977,2019-07-15,North Korea,Tajikistan,1,0,Intercontinental Cup,Ahmedabad,India,True
978,2019-07-16,India,Syria,1,1,Intercontinental Cup,Ahmedabad,India,False
979,2019-07-17,Tunisia,Nigeria,0,1,African Cup of Nations,Cairo,Egypt,True
980,2019-07-18,Papua New Guinea,Tonga,8,0,Pacific Games,Apia,Samoa,True
981,2019-07-18,Samoa,Vanuatu,0,11,Pacific Games,Apia,Samoa,False
982,2019-07-18,American Samoa,Tahiti,8,1,Pacific Games,Apia,Samoa,True
983,2019-07-18,Fiji,Solomon Islands,4,4,Pacific Games,Apia,Samoa,True
984,2019-07-19,Senegal,Algeria,0,1,African Cup of Nations,Cairo,Egypt,True
985,2019-07-19,Tajikistan,North Korea,0,1,Intercontinental Cup,Ahmedabad,India,True
986,2019-07-20,Papua New Guinea,Fiji,1,1,Pacific Games,Apia,Samoa,True
987,2019-07-21,Equatorial Guinea,Liberia,1,1,Friendly,Malabo,Equatorial Guinea,False
988,2019-07-26,Djibouti,Ethiopia,0,1,African Nations Championship qualification,Djibouti,Djibouti,False
989,2019-07-26,Botswana,Zambia,0,0,African Nations Championship qualification,Francistown,Botswana,False
990,2019-07-26,Comoros,Namibia,0,2,African Nations Championship qualification,Moroni,Comoros,False
991,2019-07-27,Burundi,South Sudan,2,0,African Nations Championship qualification,Bujumbura,Burundi,False
992,2019-07-27,Somalia,Uganda,1,3,African Nations Championship qualification,Djibouti,Djibouti,True
993,2019-07-27,Cape Verde,Mauritania,0,0,African Nations Championship qualification,Praia,Cape Verde,False
994,2019-07-27,Guinea-Bissau,Mali,0,4,African Nations Championship qualification,Bissau,Guinea-Bissau,False
995,2019-07-28,Chad,Equatorial Guinea,3,3,African Nations Championship qualification,N'Djamena,Chad,False
996,2019-07-28,Tanzania,Kenya,0,0,African Nations Championship qualification,Dar es Salaam,Tanzania,False
997,2019-07-28,Lesotho,South Africa,3,2,African Nations Championship qualification,Maseru,Lesotho,False
998,2019-07-28,Madagascar,Mozambique,1,0,African Nations Championship qualification,Antananarivo,Madagascar,False
999,2019-07-28,Eswatini,Angola,1,1,African Nations Championship qualification,Manzini,Eswatini,False
1000,2019-07-28,Liberia,Senegal,1,0,African Nations Championship qualification,Monrovia,Liberia,False
1001,2019-07-28,Benin,Togo,0,0,African Nations Championship qualification,Porto-Novo,Benin,False
1002,2019-07-29,Mauritius,Zimbabwe,0,4,African Nations Championship qualification,Centre de Flacq,Mauritius,False
1003,2019-08-03,Uganda,Somalia,4,1,African Nations Championship qualification,Kampala,Uganda,False
1004,2019-08-03,Angola,Eswatini,1,1,African Nations Championship qualification,Luanda,Angola,False
1005,2019-08-03,Zambia,Botswana,3,2,African Nations Championship qualification,Lusaka,Zambia,False
1006,2019-08-03,Mauritania,Cape Verde,2,1,African Nations Championship qualification,Nouakchott,Mauritania,False
1007,2019-08-03,Senegal,Liberia,3,0,African Nations Championship qualification,Dakar,Senegal,False
1008,2019-08-04,Equatorial Guinea,Chad,2,1,African Nations Championship qualification,Malabo,Equatorial Guinea,False
1009,2019-08-04,Ethiopia,Djibouti,4,3,African Nations Championship qualification,Dire Dawa,Ethiopia,False
1010,2019-08-04,Kenya,Tanzania,0,0,African Nations Championship qualification,Nairobi,Kenya,False
1011,2019-08-04,South Sudan,Burundi,1,2,African Nations Championship qualification,Kampala,Uganda,True
1012,2019-08-04,Mozambique,Madagascar,3,2,African Nations Championship qualification,Maputo,Mozambique,False
1013,2019-08-04,Namibia,Comoros,0,0,African Nations Championship qualification,Windhoek,Namibia,False
1014,2019-08-04,South Africa,Lesotho,0,3,African Nations Championship qualification,Soweto,South Africa,False
1015,2019-08-04,Zimbabwe,Mauritius,3,1,African Nations Championship qualification,Bulawayo,Zimbabwe,False
1016,2019-08-04,Mali,Guinea-Bissau,3,0,African Nations Championship qualification,Bamako,Mali,False
1017,2019-08-04,Togo,Benin,1,0,African Nations Championship qualification,Lomé,Togo,False
1018,2019-08-11,Saint Vincent and the Grenadines,Trinidad and Tobago,1,0,Friendly,Georgetown,Saint Vincent and the Grenadines,False
1019,2019-08-14,Dominican Republic,Guatemala,0,0,Friendly,Santiago de los Caballeros,Dominican Republic,False
1020,2019-08-27,Saint Kitts and Nevis,Antigua and Barbuda,4,3,Friendly,Basseterre,Saint Kitts and Nevis,False
1021,2019-08-28,Belize,Saint Vincent and the Grenadines,1,1,Friendly,Belmopan,Belize,False
1022,2019-08-28,Taiwan,Guam,3,0,Friendly,Kaohsiung,Taiwan,False
1023,2019-08-29,United Arab Emirates,Dominican Republic,4,0,Friendly,Riffa,Bahrain,True
1024,2019-08-30,Belize,Saint Vincent and the Grenadines,1,0,Friendly,Belmopan,Belize,False
1025,2019-08-30,China PR,Myanmar,4,1,Friendly,Xianghe,Egypt,True
1026,2019-08-30,Malaysia,Jordan,0,1,Friendly,Kuala Lumpur,Malaysia,False
1027,2019-08-31,United Arab Emirates,Sri Lanka,5,1,Friendly,Riffa,Bahrain,True
1028,2019-09-04,Libya,Burkina Faso,0,1,Friendly,Marrakech,Morocco,True
1029,2019-09-04,Burundi,Tanzania,1,1,FIFA World Cup qualification,Bujumbura,Burundi,False
1030,2019-09-04,Djibouti,Eswatini,2,1,FIFA World Cup qualification,Djibouti,Djibouti,False
1031,2019-09-04,Eritrea,Namibia,1,2,FIFA World Cup qualification,Asmara,Eritrea,False
1032,2019-09-04,Ethiopia,Lesotho,0,0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False
1033,2019-09-04,Liberia,Sierra Leone,3,1,FIFA World Cup qualification,Monrovia,Liberia,False
1034,2019-09-04,Mauritius,Mozambique,0,1,FIFA World Cup qualification,Belle Vue Maurel,Mauritius,False
1035,2019-09-04,São Tomé and Príncipe,Guinea-Bissau,0,1,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False
1036,2019-09-04,South Sudan,Equatorial Guinea,1,1,FIFA World Cup qualification,Omdurman,Sudan,True
1037,2019-09-05,Argentina,Chile,0,0,Friendly,Los Angeles,USA,True
1038,2019-09-05,Honduras,Puerto Rico,4,0,Friendly,Tegucigalpa,Honduras,False
1039,2019-09-05,South Korea,Georgia,2,2,Friendly,Istanbul,Turkey,True
1040,2019-09-05,Montenegro,Hungary,2,1,Friendly,Podgorica,Montenegro,False
1041,2019-09-05,Northern Ireland,Luxembourg,1,0,Friendly,Belfast,Northern Ireland,False
1042,2019-09-05,Peru,Ecuador,0,1,Friendly,Harrison,USA,True
1043,2019-09-05,Saudi Arabia,Mali,1,1,Friendly,Riyadh,Saudi Arabia,False
1044,2019-09-05,Republic of Ireland,Switzerland,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False
1045,2019-09-05,Gibraltar,Denmark,0,6,UEFA Euro qualification,Gibraltar,Gibraltar,False
1046,2019-09-05,Faroe Islands,Sweden,0,4,UEFA Euro qualification,Tórshavn,Faroe Islands,False
1047,2019-09-05,Norway,Malta,2,0,UEFA Euro qualification,Oslo,Norway,False
1048,2019-09-05,Romania,Spain,1,2,UEFA Euro qualification,Bucharest,Romania,False
1049,2019-09-05,Israel,North Macedonia,1,1,UEFA Euro qualification,Beer Sheva,Israel,False
1050,2019-09-05,Armenia,Italy,1,3,UEFA Euro qualification,Yerevan,Armenia,False
1051,2019-09-05,Bosnia and Herzegovina,Liechtenstein,5,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False
1052,2019-09-05,Finland,Greece,1,0,UEFA Euro qualification,Tampere,Finland,False
1053,2019-09-05,Japan,Paraguay,2,0,Kirin Challenge Cup,Kashima,Japan,False
1054,2019-09-05,Bermuda,Panama,1,4,CONCACAF Nations League,Hamilton,Bermuda,False
1055,2019-09-05,Grenada,Saint Kitts and Nevis,2,1,CONCACAF Nations League,St. George's,Grenada,False
1056,2019-09-05,Dominica,Suriname,1,2,CONCACAF Nations League,Roseau,Dominica,False
1057,2019-09-05,USA Virgin Islands,Cayman Islands,0,2,CONCACAF Nations League,Saint Croix,USA Virgin Islands,False
1058,2019-09-05,Guatemala,Anguilla,10,0,CONCACAF Nations League,Guatemala City,Guatemala,False
1059,2019-09-05,Guam,Maldives,0,1,FIFA World Cup qualification,Dededo,Guam,False
1060,2019-09-05,Philippines,Syria,2,5,FIFA World Cup qualification,Bacolod,Philippines,False
1061,2019-09-05,Taiwan,Jordan,1,2,FIFA World Cup qualification,Taipei,Taiwan,False
1062,2019-09-05,Kuwait,Nepal,7,0,FIFA World Cup qualification,Kuwait City,Kuwait,False
1063,2019-09-05,Cambodia,Hong Kong,1,1,FIFA World Cup qualification,Phnom Penh,Cambodia,False
1064,2019-09-05,Bahrain,Iraq,1,1,FIFA World Cup qualification,Riffa,Bahrain,False
1065,2019-09-05,Palestine,Uzbekistan,2,0,FIFA World Cup qualification,Al-Ram,Palestine,False
1066,2019-09-05,Singapore,Yemen,2,2,FIFA World Cup qualification,Kallang,Singapore,False
1067,2019-09-05,India,Oman,1,2,FIFA World Cup qualification,Guwahati,India,False
1068,2019-09-05,Qatar,Afghanistan,6,0,FIFA World Cup qualification,Doha,Qatar,False
1069,2019-09-05,Mongolia,Myanmar,1,0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False
1070,2019-09-05,Tajikistan,Kyrgyzstan,1,0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
1071,2019-09-05,Thailand,Vietnam,0,0,FIFA World Cup qualification,Pathum Thani,Thailand,False
1072,2019-09-05,Indonesia,Malaysia,2,3,FIFA World Cup qualification,Jakarta,Indonesia,False
1073,2019-09-05,North Korea,Lebanon,2,0,FIFA World Cup qualification,Pyongyang,North Korea,False
1074,2019-09-05,Sri Lanka,Turkmenistan,0,2,FIFA World Cup qualification,Colombo,Sri Lanka,False
1075,2019-09-05,Chad,Sudan,1,3,FIFA World Cup qualification,N'Djamena,Chad,False
1076,2019-09-05,Seychelles,Rwanda,0,3,FIFA World Cup qualification,Victoria,Seychelles,False
1077,2019-09-05,Somalia,Zimbabwe,1,0,FIFA World Cup qualification,Djibouti,Djibouti,True
1078,2019-09-06,Brazil,Colombia,2,2,Friendly,Miami Gardens,USA,True
1079,2019-09-06,Costa Rica,Uruguay,1,2,Friendly,San José,Costa Rica,False
1080,2019-09-06,Ivory Coast,Benin,1,2,Friendly,Caen,Egypt,True
1081,2019-09-06,Morocco,Burkina Faso,1,1,Friendly,Marrakech,Morocco,False
1082,2019-09-06,Tunisia,Mauritania,1,0,Friendly,Radès,Tunisia,False
1083,2019-09-06,USA,Mexico,0,3,Friendly,East Rutherford,USA,False
1084,2019-09-06,Estonia,Belarus,1,2,UEFA Euro qualification,Tallinn,Estonia,False
1085,2019-09-06,Germany,Netherlands,2,4,UEFA Euro qualification,Hamburg,Germany,False
1086,2019-09-06,Wales,Azerbaijan,2,1,UEFA Euro qualification,Cardiff,Wales,False
1087,2019-09-06,Slovakia,Croatia,0,4,UEFA Euro qualification,Trnava,Slovakia,False
1088,2019-09-06,Austria,Latvia,6,0,UEFA Euro qualification,Salzburg,Austria,False
1089,2019-09-06,Slovenia,Poland,2,0,UEFA Euro qualification,Ljubljana,Slovenia,False
1090,2019-09-06,Cyprus,Kazakhstan,1,1,UEFA Euro qualification,Nicosia,Cyprus,False
1091,2019-09-06,Scotland,Russia,1,2,UEFA Euro qualification,Glasgow,Scotland,False
1092,2019-09-06,San Marino,Belgium,0,4,UEFA Euro qualification,Serravalle,San Marino,False
1093,2019-09-06,Aruba,Guyana,0,1,CONCACAF Nations League,Willemstad,Curaçao,True
1094,2019-09-06,Jamaica,Antigua and Barbuda,6,0,CONCACAF Nations League,Montego Bay,Jamaica,False
1095,2019-09-06,Nicaragua,Saint Vincent and the Grenadines,1,1,CONCACAF Nations League,Managua,Nicaragua,False
1096,2019-09-06,Comoros,Togo,1,1,FIFA World Cup qualification,Moroni,Comoros,False
1097,2019-09-06,Gambia,Angola,0,1,FIFA World Cup qualification,Bakau,Gambia,False
1098,2019-09-07,Libya,Niger,2,0,Friendly,Berrechid,Egypt,True
1099,2019-09-07,Kosovo,Czech Republic,2,1,UEFA Euro qualification,Pristina,Kosovo,False
1100,2019-09-07,England,Bulgaria,4,0,UEFA Euro qualification,London,England,False
1101,2019-09-07,Lithuania,Ukraine,0,3,UEFA Euro qualification,Vilnius,Lithuania,False
1102,2019-09-07,Serbia,Portugal,2,4,UEFA Euro qualification,Belgrade,Serbia,False
1103,2019-09-07,Iceland,Moldova,3,0,UEFA Euro qualification,Reykjavík,Iceland,False
1104,2019-09-07,France,Albania,4,1,UEFA Euro qualification,Paris,France,False
1105,2019-09-07,Turkey,Andorra,1,0,UEFA Euro qualification,Istanbul,Turkey,False
1106,2019-09-07,Canada,Cuba,6,0,CONCACAF Nations League,Toronto,Canada,False
1107,2019-09-07,Curaçao,Haiti,1,0,CONCACAF Nations League,Willemstad,Curaçao,False
1108,2019-09-07,Montserrat,Dominican Republic,2,1,CONCACAF Nations League,Lookout,Montserrat,False
1109,2019-09-07,El Salvador,Saint Lucia,3,0,CONCACAF Nations League,San Salvador,El Salvador,False
1110,2019-09-07,Botswana,Malawi,0,0,FIFA World Cup qualification,Francistown,Botswana,False
1111,2019-09-08,Kenya,Uganda,1,1,Friendly,Nairobi,Kenya,False
1112,2019-09-08,Switzerland,Gibraltar,4,0,UEFA Euro qualification,Sion,Switzerland,False
1113,2019-09-08,Georgia,Denmark,0,0,UEFA Euro qualification,Tbilisi,Georgia,False
1114,2019-09-08,Romania,Malta,1,0,UEFA Euro qualification,Ploiești,Romania,False
1115,2019-09-08,Spain,Faroe Islands,4,0,UEFA Euro qualification,Gijon,Egypt,True
1116,2019-09-08,Sweden,Norway,1,1,UEFA Euro qualification,Stockholm,Sweden,False
1117,2019-09-08,Armenia,Bosnia and Herzegovina,4,2,UEFA Euro qualification,Yerevan,Armenia,False
1118,2019-09-08,Finland,Italy,1,2,UEFA Euro qualification,Tampere,Finland,False
1119,2019-09-08,Greece,Liechtenstein,1,1,UEFA Euro qualification,Athens,Greece,False
1120,2019-09-08,Panama,Bermuda,0,2,CONCACAF Nations League,Panama City,Panama,False
1121,2019-09-08,Belize,Grenada,1,2,CONCACAF Nations League,Belmopan,Belize,False
1122,2019-09-08,Saint Vincent and the Grenadines,Dominica,1,0,CONCACAF Nations League,Arnos Vale,Saint Vincent and the Grenadines,False
1123,2019-09-08,Suriname,Nicaragua,6,0,CONCACAF Nations League,Paramaribo,Suriname,False
1124,2019-09-08,Cayman Islands,Barbados,3,2,CONCACAF Nations League,George Town,Cayman Islands,False
1125,2019-09-08,Equatorial Guinea,South Sudan,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
1126,2019-09-08,Lesotho,Ethiopia,1,1,FIFA World Cup qualification,Maseru,Lesotho,False
1127,2019-09-08,Sierra Leone,Liberia,1,0,FIFA World Cup qualification,Freetown,Sierra Leone,False
1128,2019-09-08,Tanzania,Burundi,1,1,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
1129,2019-09-09,Algeria,Benin,1,0,Friendly,Algiers,Algeria,False
1130,2019-09-09,Iraq,Uzbekistan,0,0,Friendly,Amman,Jordan,True
1131,2019-09-09,Wales,Belarus,1,0,Friendly,Cardiff,Wales,False
1132,2019-09-09,Northern Ireland,Germany,0,2,UEFA Euro qualification,Belfast,Northern Ireland,False
1133,2019-09-09,Estonia,Netherlands,0,4,UEFA Euro qualification,Tallinn,Estonia,False
1134,2019-09-09,Azerbaijan,Croatia,1,1,UEFA Euro qualification,Baku,Azerbaijan,False
1135,2019-09-09,Hungary,Slovakia,1,2,UEFA Euro qualification,Budapest,Hungary,False
1136,2019-09-09,Poland,Austria,0,0,UEFA Euro qualification,Warsaw,Poland,False
1137,2019-09-09,Slovenia,Israel,3,2,UEFA Euro qualification,Ljubljana,Slovenia,False
1138,2019-09-09,Latvia,North Macedonia,0,2,UEFA Euro qualification,Riga,Latvia,False
1139,2019-09-09,Scotland,Belgium,0,4,UEFA Euro qualification,Glasgow,Scotland,False
1140,2019-09-09,Russia,Kazakhstan,1,0,UEFA Euro qualification,Kaliningrad,Russia,False
1141,2019-09-09,San Marino,Cyprus,0,4,UEFA Euro qualification,Serravalle,San Marino,False
1142,2019-09-09,Antigua and Barbuda,Aruba,2,1,CONCACAF Nations League,North Sound,Antigua and Barbuda,False
1143,2019-09-09,Guyana,Jamaica,0,4,CONCACAF Nations League,Georgetown,Guyana,False
1144,2019-09-10,Argentina,Mexico,4,0,Friendly,San Antonio,USA,True
1145,2019-09-10,Brazil,Peru,0,1,Friendly,Los Angeles,USA,True
1146,2019-09-10,Colombia,Venezuela,0,0,Friendly,Tampa,USA,True
1147,2019-09-10,Ecuador,Bolivia,3,0,Friendly,Cuenca,Ecuador,False
1148,2019-09-10,Honduras,Chile,2,1,Friendly,San Pedro Sula,Honduras,False
1149,2019-09-10,Ivory Coast,Tunisia,2,1,Friendly,Rouen,France,True
1150,2019-09-10,Jordan,Paraguay,2,4,Friendly,Amman,Jordan,False
1151,2019-09-10,Morocco,Niger,1,0,Friendly,Marrakech,Morocco,False
1152,2019-09-10,Oman,Lebanon,1,0,Friendly,Muscat,Oman,False
1153,2019-09-10,Republic of Ireland,Bulgaria,3,1,Friendly,Dublin,Republic of Ireland,False
1154,2019-09-10,Ukraine,Nigeria,2,2,Friendly,Dnipro,Ukraine,False
1155,2019-09-10,USA,Uruguay,1,1,Friendly,St. Louis,USA,False
1156,2019-09-10,England,Kosovo,5,3,UEFA Euro qualification,London,England,False
1157,2019-09-10,Montenegro,Czech Republic,0,3,UEFA Euro qualification,Podgorica,Montenegro,False
1158,2019-09-10,Luxembourg,Serbia,1,3,UEFA Euro qualification,Luxembourg City,Luxembourg,False
1159,2019-09-10,Lithuania,Portugal,1,5,UEFA Euro qualification,Vilnius,Lithuania,False
1160,2019-09-10,Albania,Iceland,4,2,UEFA Euro qualification,Elbasan,Albania,False
1161,2019-09-10,France,Andorra,3,0,UEFA Euro qualification,Paris,France,False
1162,2019-09-10,Moldova,Turkey,0,4,UEFA Euro qualification,Chișinău,Moldova,False
1163,2019-09-10,Cuba,Canada,0,1,CONCACAF Nations League,George Town,Cayman Islands,True
1164,2019-09-10,Haiti,Curaçao,1,1,CONCACAF Nations League,Port-au-Prince,Haiti,False
1165,2019-09-10,Montserrat,Saint Lucia,1,1,CONCACAF Nations League,Lookout,Montserrat,False
1166,2019-09-10,Dominican Republic,El Salvador,1,0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,False
1167,2019-09-10,Puerto Rico,Guatemala,0,5,CONCACAF Nations League,Mayagüez,Puerto Rico,False
1168,2019-09-10,Guam,Philippines,1,4,FIFA World Cup qualification,Dededo,Guam,False
